film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,category_id,price
132,CHAINSAW UPTOWN,A BEAUTIFUL DOCUMENTARY OF A BOY AND A ROBOT WHO MUST DISCOVER A SQUIRREL IN AUSTRALIA,2006,1,7,6,4.99,114,24.99,PG,14,6
133,CHAMBER ITALIAN,A FATEFUL REFLECTION OF A MOOSE AND A HUSBAND WHO MUST OVERCOME A MONKEY IN NIGERIA,2006,1,7,7,3.99,117,20.99,NC-17,12,11
134,CHAMPION FLATLINERS,A AMAZING STORY OF A MAD COW AND A DOG WHO MUST KILL A HUSBAND IN A MONASTERY,2006,1,7,4,0.99,51,22.99,PG,17,7
135,CHANCE RESURRECTION,A ASTOUNDING STORY OF A FORENSIC PSYCHOLOGIST AND A FORENSIC PSYCHOLOGIST WHO MUST OVERCOME A MOOSE IN ANCIENT CHINA,2006,1,7,3,4.99,70,24.99,R,15,11
136,CHAPLIN LICENSE,A BORING DRAMA OF A DOG AND A FORENSIC PSYCHOLOGIST WHO MUST OUTRACE A EXPLORER IN ANCIENT INDIA,2006,1,7,7,1.5,146,4.99,NC-17,13,7
137,CHARADE DUFFEL,A ACTION-PACKED DISPLAY OF A MAN AND A WAITRESS WHO MUST BUILD A DOG IN A MYSQL CONVENTION,2006,1,7,3,4.99,66,5.99,PG,17,10
138,CHARIOTS CONSPIRACY,A UNBELIEVEABLE EPISTLE OF A ROBOT AND A HUSBAND WHO MUST CHASE A ROBOT IN THE FIRST MANNED SPACE STATION,2006,1,7,5,4.5,71,14.99,R,17,6
139,CHASING FIGHT,A ASTOUNDING SAGA OF A TECHNICAL WRITER AND A BUTLER WHO MUST BATTLE A BUTLER IN A SHARK TANK,2006,1,7,7,4.5,114,8.99,PG,17,6
140,CHEAPER CLYDE,A EMOTIONAL CHARACTER STUDY OF A PIONEER AND A GIRL WHO MUST DISCOVER A DOG IN ANCIENT JAPAN,2006,1,7,6,2.99,87,12.99,G,14,12
141,CHICAGO NORTH,A FATEFUL YARN OF A MAD COW AND A WAITRESS WHO MUST BATTLE A STUDENT IN CALIFORNIA,2006,1,7,6,1.5,185,10.99,PG-13,17,7
142,CHICKEN HELLFIGHTERS,A EMOTIONAL DRAMA OF A DOG AND A EXPLORER WHO MUST OUTRACE A TECHNICAL WRITER IN AUSTRALIA,2006,1,7,3,0.99,122,5.99,PG,6,8
143,CHILL LUCK,A LACKLUSTURE EPISTLE OF A BOAT AND A TECHNICAL WRITER WHO MUST FIGHT A A SHARK IN THE CANADIAN ROCKIES,2006,1,7,6,1.5,142,15.99,PG,17,6
144,CHINATOWN GLADIATOR,A BRILLIANT PANORAMA OF A TECHNICAL WRITER AND A LUMBERJACK WHO MUST ESCAPE A BUTLER IN ANCIENT INDIA,2006,1,7,7,0.99,61,24.99,PG,13,7
145,CHISUM BEHAVIOR,A EPIC DOCUMENTARY OF A SUMO WRESTLER AND A BUTLER WHO MUST KILL A CAR IN ANCIENT INDIA,2006,1,7,5,3.99,124,18.99,G,8,12
146,CHITTY LOCK,A BORING EPISTLE OF A BOAT AND A DATABASE ADMINISTRATOR WHO MUST KILL A SUMO WRESTLER IN THE FIRST MANNED SPACE STATION,2006,1,7,6,0.99,107,5.99,G,7,3
147,CHOCOLAT HARRY,A ACTION-PACKED EPISTLE OF A DENTIST AND A MOOSE WHO MUST MEET A MAD COW IN ANCIENT JAPAN,2006,1,7,5,1.99,101,14.99,NC-17,8,9
148,CHOCOLATE DUCK,A UNBELIEVEABLE STORY OF A MAD SCIENTIST AND A TECHNICAL WRITER WHO MUST DISCOVER A COMPOSER IN ANCIENT CHINA,2006,1,7,3,3.5,132,8.99,R,9,5
149,CHRISTMAS MOONSHINE,A ACTION-PACKED EPISTLE OF A FEMINIST AND A ASTRONAUT WHO MUST CONQUER A BOAT IN A MANHATTAN PENTHOUSE,2006,1,7,7,3.99,150,5.99,NC-17,17,11
150,CIDER DESIRE,A STUNNING CHARACTER STUDY OF A COMPOSER AND A MAD COW WHO MUST SUCCUMB A CAT IN SOVIET GEORGIA,2006,1,7,7,2.99,101,4.99,PG,6,3
151,CINCINATTI WHISPERER,A BRILLIANT SAGA OF A PASTRY CHEF AND A HUNTER WHO MUST CONFRONT A BUTLER IN BERLIN,2006,1,7,5,4.5,143,28.99,NC-17,17,7
152,CIRCUS YOUTH,A THOUGHTFUL DRAMA OF A PASTRY CHEF AND A DENTIST WHO MUST PURSUE A GIRL IN A BALOON,2006,1,7,5,0.99,90,12.99,PG-13,3,5
153,CITIZEN SHREK,A FANCIFUL CHARACTER STUDY OF A TECHNICAL WRITER AND A HUSBAND WHO MUST REDEEM A ROBOT IN THE OUTBACK,2006,1,7,7,3.99,165,12.99,G,14,5
154,CLASH FREDDY,A AMAZING YARN OF A COMPOSER AND A SQUIRREL WHO MUST ESCAPE A ASTRONAUT IN AUSTRALIA,2006,1,7,6,1.5,81,27.99,G,2,12
155,CLEOPATRA DEVIL,A FANCIFUL DOCUMENTARY OF A CROCODILE AND A TECHNICAL WRITER WHO MUST FIGHT A A SHARK IN A BALOON,2006,1,7,6,0.99,150,25.99,PG-13,13,3
156,CLERKS ANGELS,A THRILLING DISPLAY OF A SUMO WRESTLER AND A GIRL WHO MUST CONFRONT A MAN IN A BALOON,2006,1,7,3,4.99,164,25.99,G,17,9
157,CLOCKWORK PARADISE,A INSIGHTFUL DOCUMENTARY OF A TECHNICAL WRITER AND A FEMINIST WHO MUST CHALLENGE A CAT IN A BALOON,2006,1,7,7,3.5,143,26.99,PG-13,17,11
158,CLONES PINOCCHIO,A AMAZING DRAMA OF A CAR AND A ROBOT WHO MUST PURSUE A DENTIST IN NEW ORLEANS,2006,1,7,6,2.99,124,21.99,R,12,12
159,CLOSER BANG,A UNBELIEVEABLE PANORAMA OF A FRISBEE AND A HUNTER WHO MUST VANQUISH A MONKEY IN ANCIENT INDIA,2006,1,7,5,1.99,58,19.99,R,5,9
160,CLUB GRAFFITI,A EPIC TALE OF A PIONEER AND A HUNTER WHO MUST ESCAPE A GIRL IN A U-BOAT,2006,1,7,4,2.99,65,20.99,PG-13,2,10
161,CLUE GRAIL,A TAUT TALE OF A BUTLER AND A MAD SCIENTIST WHO MUST BUILD A CROCODILE IN ANCIENT CHINA,2006,1,7,6,4.99,70,25.99,NC-17,17,5
162,CLUELESS BUCKET,A TAUT TALE OF A CAR AND A PIONEER WHO MUST CONQUER A SUMO WRESTLER IN AN ABANDONED FUN HOUSE,2006,1,7,4,1.5,95,16.99,R,1,4
163,CLYDE THEORY,A BEAUTIFUL YARN OF A ASTRONAUT AND A FRISBEE WHO MUST OVERCOME A EXPLORER IN A JET BOAT,2006,1,7,4,4.5,139,16.99,PG-13,13,8
164,COAST RAINBOW,A ASTOUNDING DOCUMENTARY OF A MAD COW AND A PIONEER WHO MUST CHALLENGE A BUTLER IN THE SAHARA DESERT,2006,1,7,4,1.99,55,27.99,PG,6,3
165,COLDBLOODED DARLING,A BRILLIANT PANORAMA OF A DENTIST AND A MOOSE WHO MUST FIND A STUDENT IN THE GULF OF MEXICO,2006,1,7,7,4.5,70,18.99,G,14,3
166,COLOR PHILADELPHIA,A THOUGHTFUL PANORAMA OF A CAR AND A CROCODILE WHO MUST SINK A MONKEY IN THE SAHARA DESERT,2006,1,7,6,0.99,149,29.99,G,4,9
167,COMA HEAD,A AWE-INSPIRING DRAMA OF A BOY AND A FRISBEE WHO MUST ESCAPE A PASTRY CHEF IN CALIFORNIA,2006,1,7,6,1.99,109,11.99,NC-17,17,6
168,COMANCHEROS ENEMY,A BORING SAGA OF A LUMBERJACK AND A MONKEY WHO MUST FIND A MONKEY IN THE GULF OF MEXICO,2006,1,7,5,2.5,67,6.99,R,3,3
169,COMFORTS RUSH,A UNBELIEVEABLE PANORAMA OF A PIONEER AND A HUSBAND WHO MUST MEET A MAD COW IN AN ABANDONED MINE SHAFT,2006,1,7,3,4.5,76,4.99,NC-17,17,4
170,COMMAND DARLING,A AWE-INSPIRING TALE OF A FORENSIC PSYCHOLOGIST AND A WOMAN WHO MUST CHALLENGE A DATABASE ADMINISTRATOR IN ANCIENT JAPAN,2006,1,7,5,4.5,120,29.99,PG-13,9,6
171,COMMANDMENTS EXPRESS,A FANCIFUL SAGA OF A STUDENT AND A MAD SCIENTIST WHO MUST BATTLE A HUNTER IN AN ABANDONED MINE SHAFT,2006,1,7,6,2.99,59,15.99,R,11,10
172,CONEHEADS SMOOCHY,A TOUCHING STORY OF A WOMANIZER AND A COMPOSER WHO MUST PURSUE A HUSBAND IN NIGERIA,2006,1,7,7,4.5,112,15.99,NC-17,7,7
173,CONFESSIONS MAGUIRE,A INSIGHTFUL STORY OF A CAR AND A BOY WHO MUST BATTLE A TECHNICAL WRITER IN A BALOON,2006,1,7,7,1.5,65,14.99,PG-13,7,7
174,CONFIDENTIAL INTERVIEW,A STUNNING REFLECTION OF A CAT AND A WOMAN WHO MUST FIND A ASTRONAUT IN ANCIENT JAPAN,2006,1,7,6,4.99,180,29.99,NC-17,17,5
175,CONFUSED CANDLES,A STUNNING EPISTLE OF A CAT AND A FORENSIC PSYCHOLOGIST WHO MUST CONFRONT A PIONEER IN A BALOON,2006,1,7,3,3.5,122,4.99,PG-13,17,7
176,CONGENIALITY QUEST,A TOUCHING DOCUMENTARY OF A CAT AND A PASTRY CHEF WHO MUST FIND A LUMBERJACK IN A BALOON,2006,1,7,6,3.5,87,5.99,PG-13,15,11
177,CONNECTICUT TRAMP,A UNBELIEVEABLE DRAMA OF A CROCODILE AND A MAD COW WHO MUST REACH A DENTIST IN A SHARK TANK,2006,1,7,4,3.99,172,12.99,R,14,9
178,CONNECTION MICROCOSMOS,A FATEFUL DOCUMENTARY OF A CROCODILE AND A HUSBAND WHO MUST FACE A HUSBAND IN THE FIRST MANNED SPACE STATION,2006,1,7,6,0.99,115,29.99,G,5,12
179,CONQUERER NUTS,A TAUT DRAMA OF A MAD SCIENTIST AND A MAN WHO MUST ESCAPE A PIONEER IN AN ABANDONED MINE SHAFT,2006,1,7,4,4.5,173,27.99,G,7,3
180,CONSPIRACY SPIRIT,A AWE-INSPIRING STORY OF A STUDENT AND A FRISBEE WHO MUST CONQUER A CROCODILE IN AN ABANDONED MINE SHAFT,2006,1,7,4,1.99,184,6.99,PG-13,17,11
181,CONTACT ANONYMOUS,A INSIGHTFUL DISPLAY OF A A SHARK AND A MONKEY WHO MUST FACE A DATABASE ADMINISTRATOR IN ANCIENT INDIA,2006,1,7,7,3.5,166,15.99,PG-13,17,7
182,CONTROL ANTHEM,A FATEFUL DOCUMENTARY OF A ROBOT AND A STUDENT WHO MUST BATTLE A CAT IN A MONASTERY,2006,1,7,7,3.5,185,18.99,G,5,9
183,CONVERSATION DOWNHILL,A TAUT CHARACTER STUDY OF A HUSBAND AND A WAITRESS WHO MUST SINK A SQUIRREL IN A MYSQL CONVENTION,2006,1,7,4,1.5,112,4.99,R,17,7
184,CORE SUIT,A UNBELIEVEABLE TALE OF A CAR AND A EXPLORER WHO MUST CONFRONT A BOAT IN A MANHATTAN PENTHOUSE,2006,1,7,3,3.5,92,25.99,PG-13,17,10
185,COWBOY DOOM,A ASTOUNDING DRAMA OF A BOY AND A LUMBERJACK WHO MUST FIGHT A BUTLER IN A BALOON,2006,1,7,3,1.99,146,11.99,PG,9,5
186,CRAFT OUTFIELD,A LACKLUSTURE DISPLAY OF A EXPLORER AND A HUNTER WHO MUST SUCCUMB A DATABASE ADMINISTRATOR IN A BALOON FACTORY,2006,1,7,6,0.99,64,19.99,NC-17,7,10
187,CRANES RESERVOIR,A FANCIFUL DOCUMENTARY OF A TEACHER AND A DOG WHO MUST OUTGUN A FORENSIC PSYCHOLOGIST IN A BALOON FACTORY,2006,1,7,5,2.5,57,5.99,NC-17,15,12
188,CRAZY HOME,A FANCIFUL PANORAMA OF A BOY AND A WOMAN WHO MUST VANQUISH A DATABASE ADMINISTRATOR IN THE OUTBACK,2006,1,7,7,4.5,136,29.99,PG,5,7
189,CREATURES SHAKESPEARE,A EMOTIONAL DRAMA OF A WOMANIZER AND A SQUIRREL WHO MUST VANQUISH A CROCODILE IN ANCIENT INDIA,2006,1,7,3,3.5,139,7.99,NC-17,17,10
190,CREEPERS KANE,A AWE-INSPIRING REFLECTION OF A SQUIRREL AND A BOAT WHO MUST OUTRACE A CAR IN A JET BOAT,2006,1,7,5,3.5,172,4.99,NC-17,17,12
191,CROOKED FROGMEN,A UNBELIEVEABLE DRAMA OF A HUNTER AND A DATABASE ADMINISTRATOR WHO MUST BATTLE A CROCODILE IN AN ABANDONED AMUSEMENT PARK,2006,1,7,6,3.99,143,13.99,PG-13,3,7
192,CROSSING DIVORCE,A BEAUTIFUL DOCUMENTARY OF A DOG AND A ROBOT WHO MUST REDEEM A WOMANIZER IN BERLIN,2006,1,7,4,2.5,50,12.99,R,17,6
193,CROSSROADS CASUALTIES,A INTREPID DOCUMENTARY OF A SUMO WRESTLER AND A ASTRONAUT WHO MUST BATTLE A COMPOSER IN THE OUTBACK,2006,1,7,5,3.5,153,5.99,G,2,5
194,CROW GREASE,A AWE-INSPIRING DOCUMENTARY OF A WOMAN AND A HUSBAND WHO MUST SINK A DATABASE ADMINISTRATOR IN THE FIRST MANNED SPACE STATION,2006,1,7,6,3.99,104,4.99,PG,1,8
195,CROWDS TELEMARK,A INTREPID DOCUMENTARY OF A ASTRONAUT AND A FORENSIC PSYCHOLOGIST WHO MUST FIND A FRISBEE IN AN ABANDONED FUN HOUSE,2006,1,7,3,4.99,112,9.99,R,14,11
196,CRUELTY UNFORGIVEN,A BRILLIANT TALE OF A CAR AND A MOOSE WHO MUST BATTLE A DENTIST IN NIGERIA,2006,1,7,7,2.5,69,21.99,G,17,6
197,CRUSADE HONEY,A FAST-PACED REFLECTION OF A EXPLORER AND A BUTLER WHO MUST BATTLE A MADMAN IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,2.5,112,4.99,R,15,6
198,CRYSTAL BREAKING,A FAST-PACED CHARACTER STUDY OF A FEMINIST AND A EXPLORER WHO MUST FACE A PASTRY CHEF IN ANCIENT JAPAN,2006,1,7,6,4.99,184,10.99,NC-17,17,10
199,CUPBOARD SINNERS,A EMOTIONAL REFLECTION OF A FRISBEE AND A BOAT WHO MUST REACH A PASTRY CHEF IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,4.99,56,11.99,R,6,11
200,CURTAIN VIDEOTAPE,A BORING REFLECTION OF A DENTIST AND A MAD COW WHO MUST CHASE A SECRET AGENT IN A SHARK TANK,2006,1,7,7,2.99,133,12.99,PG-13,10,6
201,CYCLONE FAMILY,A LACKLUSTURE DRAMA OF A STUDENT AND A MONKEY WHO MUST SINK A WOMANIZER IN A MYSQL CONVENTION,2006,1,7,7,1.99,176,28.99,PG,9,5
202,DADDY PITTSBURGH,A EPIC STORY OF A A SHARK AND A STUDENT WHO MUST CONFRONT A EXPLORER IN THE GULF OF MEXICO,2006,1,7,5,4.5,161,22.99,G,5,6
203,DAISY MENAGERIE,A FAST-PACED SAGA OF A PASTRY CHEF AND A MONKEY WHO MUST SINK A COMPOSER IN ANCIENT INDIA,2006,1,7,5,2.99,84,5.99,G,14,11
204,DALMATIONS SWEDEN,A EMOTIONAL EPISTLE OF A MOOSE AND A HUNTER WHO MUST OVERCOME A ROBOT IN A MANHATTAN PENTHOUSE,2006,1,7,4,4.5,106,10.99,PG,7,10
205,DANCES NONE,A INSIGHTFUL REFLECTION OF A A SHARK AND A DOG WHO MUST KILL A BUTLER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,1.5,58,13.99,NC-17,1,6
206,DANCING FEVER,A STUNNING STORY OF A EXPLORER AND A FORENSIC PSYCHOLOGIST WHO MUST FACE A CROCODILE IN A SHARK TANK,2006,1,7,6,4.5,144,4.99,G,17,12
207,DANGEROUS UPTOWN,A UNBELIEVEABLE STORY OF A MAD SCIENTIST AND A WOMAN WHO MUST OVERCOME A DOG IN CALIFORNIA,2006,1,7,7,2.5,121,19.99,PG,17,6
208,DARES PLUTO,A FATEFUL STORY OF A ROBOT AND A DENTIST WHO MUST DEFEAT A ASTRONAUT IN NEW ORLEANS,2006,1,7,7,0.99,89,29.99,PG-13,2,11
209,DARKNESS WAR,A TOUCHING DOCUMENTARY OF A HUSBAND AND A HUNTER WHO MUST ESCAPE A BOY IN THE SAHARA DESERT,2006,1,7,6,2.5,99,29.99,NC-17,17,6
210,DARKO DORADO,A STUNNING REFLECTION OF A FRISBEE AND A HUSBAND WHO MUST REDEEM A DOG IN NEW ORLEANS,2006,1,7,3,4.99,130,21.99,NC-17,17,3
211,DARLING BREAKING,A BRILLIANT DOCUMENTARY OF A ASTRONAUT AND A SQUIRREL WHO MUST SUCCUMB A STUDENT IN THE GULF OF MEXICO,2006,1,7,7,0.99,165,13.99,PG-13,17,4
212,DARN FORRESTER,A FATEFUL STORY OF A A SHARK AND A EXPLORER WHO MUST SUCCUMB A TECHNICAL WRITER IN A JET BOAT,2006,1,7,7,4.99,185,24.99,G,1,5
213,DATE SPEED,A TOUCHING SAGA OF A COMPOSER AND A MOOSE WHO MUST DISCOVER A DENTIST IN A MYSQL CONVENTION,2006,1,7,4,1.5,104,28.99,R,8,8
214,DAUGHTER MADIGAN,A BEAUTIFUL TALE OF A HUNTER AND A MAD SCIENTIST WHO MUST CONFRONT A SQUIRREL IN THE FIRST MANNED SPACE STATION,2006,1,7,3,2.5,59,5.99,PG-13,3,10
215,DAWN POND,A THOUGHTFUL DOCUMENTARY OF A DENTIST AND A FORENSIC PSYCHOLOGIST WHO MUST DEFEAT A WAITRESS IN BERLIN,2006,1,7,4,3.5,57,4.99,PG,17,4
216,DAY UNFAITHFUL,A STUNNING DOCUMENTARY OF A COMPOSER AND A MAD SCIENTIST WHO MUST FIND A TECHNICAL WRITER IN A U-BOAT,2006,1,7,3,1.99,113,12.99,G,13,12
217,DAZED PUNK,A ACTION-PACKED STORY OF A PIONEER AND A TECHNICAL WRITER WHO MUST DISCOVER A FORENSIC PSYCHOLOGIST IN AN ABANDONED AMUSEMENT PARK,2006,1,7,6,1.99,120,16.99,G,10,8
218,DECEIVER BETRAYED,A TAUT STORY OF A MOOSE AND A SQUIRREL WHO MUST BUILD A HUSBAND IN ANCIENT INDIA,2006,1,7,7,2.5,122,5.99,NC-17,7,3
219,DEEP CRUSADE,A AMAZING TALE OF A CROCODILE AND A SQUIRREL WHO MUST DISCOVER A COMPOSER IN AUSTRALIA,2006,1,7,6,2.99,51,24.99,PG-13,6,6
220,DEER VIRGINIAN,A THOUGHTFUL STORY OF A MAD COW AND A WOMANIZER WHO MUST OVERCOME A MAD SCIENTIST IN SOVIET GEORGIA,2006,1,7,7,4.99,106,13.99,NC-17,17,10
221,DELIVERANCE MULHOLLAND,A ASTOUNDING SAGA OF A MONKEY AND A MOOSE WHO MUST CONQUER A BUTLER IN A SHARK TANK,2006,1,7,4,3.5,100,18.99,R,6,8
222,DESERT POSEIDON,A BRILLIANT DOCUMENTARY OF A BUTLER AND A FRISBEE WHO MUST BUILD A ASTRONAUT IN NEW ORLEANS,2006,1,7,4,0.99,64,22.99,R,11,7
223,DESIRE ALIEN,A FAST-PACED TALE OF A DOG AND A FORENSIC PSYCHOLOGIST WHO MUST MEET A ASTRONAUT IN THE FIRST MANNED SPACE STATION,2006,1,7,7,2.5,76,4.99,NC-17,2,5
224,DESPERATE TRAINSPOTTING,A EPIC YARN OF A FORENSIC PSYCHOLOGIST AND A TEACHER WHO MUST FACE A LUMBERJACK IN CALIFORNIA,2006,1,7,7,2.5,81,14.99,G,17,7
225,DESTINATION JERK,A BEAUTIFUL YARN OF A TEACHER AND A CAT WHO MUST BUILD A CAR IN A U-BOAT,2006,1,7,3,4.5,76,6.99,PG-13,7,12
226,DESTINY SATURDAY,A TOUCHING DRAMA OF A CROCODILE AND A CROCODILE WHO MUST CONQUER A EXPLORER IN SOVIET GEORGIA,2006,1,7,4,3.5,56,29.99,G,13,9
227,DETAILS PACKER,A EPIC SAGA OF A WAITRESS AND A COMPOSER WHO MUST FACE A BOAT IN A U-BOAT,2006,1,7,4,0.99,88,4.99,R,17,12
228,DETECTIVE VISION,A FANCIFUL DOCUMENTARY OF A PIONEER AND A WOMAN WHO MUST REDEEM A HUNTER IN ANCIENT JAPAN,2006,1,7,4,4.99,143,8.99,PG-13,17,12
229,DEVIL DESIRE,A BEAUTIFUL REFLECTION OF A MONKEY AND A DENTIST WHO MUST FACE A DATABASE ADMINISTRATOR IN ANCIENT JAPAN,2006,1,7,6,4.5,87,6.99,R,17,8
230,DIARY PANIC,A THOUGHTFUL CHARACTER STUDY OF A FRISBEE AND A MAD COW WHO MUST OUTGUN A MAN IN ANCIENT INDIA,2006,1,7,7,2.99,107,20.99,G,17,10
231,DINOSAUR SECRETARY,A ACTION-PACKED DRAMA OF A FEMINIST AND A GIRL WHO MUST REACH A ROBOT IN THE CANADIAN ROCKIES,2006,1,7,7,1.5,63,18.99,R,8,5
232,DIRTY ACE,A ACTION-PACKED CHARACTER STUDY OF A FORENSIC PSYCHOLOGIST AND A GIRL WHO MUST BUILD A DENTIST IN THE OUTBACK,2006,1,7,7,4.5,147,19.99,NC-17,10,6
233,DISCIPLE MOTHER,A TOUCHING REFLECTION OF A MAD SCIENTIST AND A BOAT WHO MUST FACE A MOOSE IN A SHARK TANK,2006,1,7,3,4.5,141,16.99,PG,17,9
234,DISTURBING SCARFACE,A LACKLUSTURE DISPLAY OF A CROCODILE AND A BUTLER WHO MUST OVERCOME A MONKEY IN A U-BOAT,2006,1,7,6,3.99,94,28.99,R,17,4
235,DIVIDE MONSTER,A INTREPID SAGA OF A MAN AND A FORENSIC PSYCHOLOGIST WHO MUST REACH A SQUIRREL IN A MONASTERY,2006,1,7,6,1.99,68,23.99,PG-13,14,11
236,DIVINE RESURRECTION,A BORING CHARACTER STUDY OF A MAN AND A WOMANIZER WHO MUST SUCCUMB A TEACHER IN AN ABANDONED AMUSEMENT PARK,2006,1,7,4,1.5,100,27.99,R,10,9
237,DIVORCE SHINING,A UNBELIEVEABLE SAGA OF A CROCODILE AND A STUDENT WHO MUST DISCOVER A CAT IN ANCIENT INDIA,2006,1,7,3,3.5,47,21.99,G,17,6
238,DOCTOR GRAIL,A INSIGHTFUL DRAMA OF A WOMANIZER AND A WAITRESS WHO MUST REACH A FORENSIC PSYCHOLOGIST IN THE OUTBACK,2006,1,7,4,0.99,57,25.99,G,17,7
239,DOGMA FAMILY,A BRILLIANT CHARACTER STUDY OF A DATABASE ADMINISTRATOR AND A MONKEY WHO MUST SUCCUMB A ASTRONAUT IN NEW ORLEANS,2006,1,7,5,1.5,122,20.99,G,17,4
240,DOLLS RAGE,A THRILLING DISPLAY OF A PIONEER AND A FRISBEE WHO MUST ESCAPE A TEACHER IN THE OUTBACK,2006,1,7,7,0.99,120,6.99,PG-13,17,11
241,DONNIE ALLEY,A AWE-INSPIRING TALE OF A BUTLER AND A FRISBEE WHO MUST VANQUISH A TEACHER IN ANCIENT JAPAN,2006,1,7,4,2.99,125,9.99,NC-17,2,10
242,DOOM DANCING,A ASTOUNDING PANORAMA OF A CAR AND A MAD SCIENTIST WHO MUST BATTLE A LUMBERJACK IN A MYSQL CONVENTION,2006,1,7,4,1.5,68,28.99,R,5,11
243,DOORS PRESIDENT,A AWE-INSPIRING DISPLAY OF A SQUIRREL AND A WOMAN WHO MUST OVERCOME A BOY IN THE GULF OF MEXICO,2006,1,7,3,2.99,49,11.99,NC-17,2,6
244,DORADO NOTTING,A ACTION-PACKED TALE OF A SUMO WRESTLER AND A A SHARK WHO MUST MEET A FRISBEE IN CALIFORNIA,2006,1,7,5,3.5,139,6.99,NC-17,12,3
245,DOUBLE WRATH,A THOUGHTFUL YARN OF A WOMANIZER AND A DOG WHO MUST CHALLENGE A MADMAN IN THE GULF OF MEXICO,2006,1,7,4,0.99,177,4.99,R,2,4
246,DOUBTFIRE LABYRINTH,A INTREPID PANORAMA OF A BUTLER AND A COMPOSER WHO MUST MEET A MAD COW IN THE SAHARA DESERT,2006,1,7,5,3.5,154,4.99,R,17,10
247,DOWNHILL ENOUGH,A EMOTIONAL TALE OF A PASTRY CHEF AND A FORENSIC PSYCHOLOGIST WHO MUST SUCCUMB A MONKEY IN THE SAHARA DESERT,2006,1,7,3,3.5,47,28.99,G,17,8
248,DOZEN LION,A TAUT DRAMA OF A CAT AND A GIRL WHO MUST DEFEAT A FRISBEE IN THE CANADIAN ROCKIES,2006,1,7,6,2.5,177,18.99,NC-17,17,8
249,DRACULA CRYSTAL,A THRILLING REFLECTION OF A FEMINIST AND A CAT WHO MUST FIND A FRISBEE IN AN ABANDONED FUN HOUSE,2006,1,7,7,2.99,176,10.99,G,4,8
250,DRAGON SQUAD,A TAUT REFLECTION OF A BOY AND A WAITRESS WHO MUST OUTGUN A TEACHER IN ANCIENT CHINA,2006,1,7,4,4.5,170,28.99,NC-17,17,4
251,DRAGONFLY STRANGERS,A BORING DOCUMENTARY OF A PIONEER AND A MAN WHO MUST VANQUISH A MAN IN NIGERIA,2006,1,7,6,2.5,133,7.99,NC-17,13,7
252,DREAM PICKUP,A EPIC DISPLAY OF A CAR AND A COMPOSER WHO MUST OVERCOME A FORENSIC PSYCHOLOGIST IN THE GULF OF MEXICO,2006,1,7,6,4.5,135,24.99,PG,1,6
253,DRIFTER COMMANDMENTS,A EPIC REFLECTION OF A WOMANIZER AND A SQUIRREL WHO MUST DISCOVER A HUSBAND IN A JET BOAT,2006,1,7,5,0.99,61,24.99,PG-13,1,4
254,DRIVER ANNIE,A LACKLUSTURE CHARACTER STUDY OF A BUTLER AND A CAR WHO MUST REDEEM A BOAT IN AN ABANDONED FUN HOUSE,2006,1,7,4,0.99,159,5.99,PG-13,15,10
255,DRIVING POLISH,A ACTION-PACKED YARN OF A FEMINIST AND A TECHNICAL WRITER WHO MUST SINK A BOAT IN AN ABANDONED MINE SHAFT,2006,1,7,6,3.99,175,29.99,NC-17,12,6
256,DROP WATERFRONT,A FANCIFUL DOCUMENTARY OF A HUSBAND AND A EXPLORER WHO MUST REACH A MADMAN IN ANCIENT CHINA,2006,1,7,6,2.5,178,28.99,R,15,12
257,DRUMLINE CYCLONE,A INSIGHTFUL PANORAMA OF A MONKEY AND A SUMO WRESTLER WHO MUST OUTRACE A MAD SCIENTIST IN THE CANADIAN ROCKIES,2006,1,7,3,2.5,110,14.99,G,17,8
258,DRUMS DYNAMITE,A EPIC DISPLAY OF A CROCODILE AND A CROCODILE WHO MUST CONFRONT A DOG IN AN ABANDONED AMUSEMENT PARK,2006,1,7,6,4.99,96,16.99,PG,11,10
259,DUCK RACER,A LACKLUSTURE YARN OF A TEACHER AND A SQUIRREL WHO MUST OVERCOME A DOG IN A SHARK TANK,2006,1,7,4,3.5,116,12.99,NC-17,2,5
260,DUDE BLINDNESS,A STUNNING REFLECTION OF A HUSBAND AND A LUMBERJACK WHO MUST FACE A FRISBEE IN AN ABANDONED FUN HOUSE,2006,1,7,3,3.99,132,25.99,G,15,11
261,DUFFEL APOCALYPSE,A EMOTIONAL DISPLAY OF A BOAT AND A EXPLORER WHO MUST CHALLENGE A MADMAN IN A MYSQL CONVENTION,2006,1,7,5,3.99,171,24.99,G,17,12
262,DUMBO LUST,A TOUCHING DISPLAY OF A FEMINIST AND A DENTIST WHO MUST CONQUER A HUSBAND IN THE GULF OF MEXICO,2006,1,7,5,3.99,119,21.99,NC-17,8,4
263,DURHAM PANKY,A BRILLIANT PANORAMA OF A GIRL AND A BOY WHO MUST FACE A MAD SCIENTIST IN AN ABANDONED MINE SHAFT,2006,1,7,6,1.5,154,24.99,R,15,4
